ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,CVEGEO,luces,ndvi,zurbana,Datos,AREA,DENSIDAD,POBTOT,TOTHOG,VIVTOT,TVIVHAB,TEMPERATURA
15,México,106,Toluca,62,Total AGEB urbana,1771,1.51E+12,62,0.237738578,0.221459121,1,1.797097149,3430.532402,6165,1292,1426,1312,28.6822
15,México,106,Toluca,62,Total AGEB urbana,2680,1.51E+12,62,0.237738578,0.221459121,1,0.648431729,2637.131905,1710,362,418,372,28.6822
15,México,106,Toluca,62,Total AGEB urbana,2835,1.51E+12,62.11111111,0.237738578,0.221459121,1,1.778357858,1657.146781,2947,696,816,702,28.6822
15,México,106,Toluca,63,Total AGEB urbana,241,1.51E+12,58,0.253181554,0.278673986,1,1.290691704,4410.038418,5692,1219,1383,1233,27.2908
15,México,106,Toluca,63,Total AGEB urbana,284A,151060063284A,58,0.25432857,0.304369256,1,0.428790203,571.3749944,245,56,68,56,27.4188
15,México,106,Toluca,65,Total AGEB urbana,2977,1.51E+12,44,0.291422793,0.147530189,1,1.460761398,1176.098986,1718,382,409,382,28.2782
15,México,106,Toluca,65,Total AGEB urbana,2981,1.51E+12,44,0.268712168,0.147530189,1,1.951028556,1132.223305,2209,513,566,513,28.1238
15,México,106,Toluca,68,Total AGEB urbana,2500,1.51E+12,62,0.241635618,0.254350662,1,1.953788043,1910.135551,3732,768,811,774,28.77751429
15,México,106,Toluca,68,Total AGEB urbana,373A,151060068373A,62,0.267998159,0.141140626,1,2.627853437,584.8880224,1537,300,344,307,28.6594
15,México,106,Toluca,68,Total AGEB urbana,3744,1.51E+12,62,0.240498964,0.219300231,1,1.566939063,1973.912115,3093,608,645,608,28.6714
15,México,106,Toluca,70,Total AGEB urbana,1790,1.51E+12,58,0.234241596,0.232149381,1,0.78151517,6107.367049,4773,1178,1359,1191,27.618
15,México,106,Toluca,70,Total AGEB urbana,2252,1.51E+12,63,0.234241596,0.232149381,1,0.185877316,3443.131271,640,143,179,145,27.618
15,México,106,Toluca,72,Total AGEB urbana,2178,1.51E+12,62.57142857,0.186451527,0.569798976,1,2.967074869,3650.059563,10830,2630,3522,2693,29.5612
15,México,106,Toluca,72,Total AGEB urbana,3068,1.51E+12,56,0.267998159,0.141140626,1,0.569068783,13395.56873,7623,2204,3354,2229,28.6594
15,México,106,Toluca,72,Total AGEB urbana,3689,1.51E+12,56,0.267998159,0.141140626,1,0.137983368,11718.80364,1617,506,796,522,28.6594
15,México,106,Toluca,72,Total AGEB urbana,3725,1.51E+12,56,0.267998159,0.141140626,1,0.394098381,4054.825083,1598,541,1244,541,28.6594
15,México,106,Toluca,77,Total AGEB urbana,1485,1.51E+12,62,0.277049313,0.302254018,1,0.773437173,4363.638207,3375,713,742,724,27.234
15,México,106,Toluca,79,Total AGEB urbana,1502,1.51E+12,63,0.202643489,0.410907646,1,2.306063594,3587.064998,8272,1746,1955,1779,29.19598
15,México,106,Toluca,79,Total AGEB urbana,2271,1.51E+12,63,0.203476097,0.566250403,1,1.441010354,3360.836366,4843,1010,1186,1023,29.4431
15,México,106,Toluca,79,Total AGEB urbana,2695,1.51E+12,63,0.203476097,0.566250403,1,1.502129536,2136.966169,3210,657,755,663,29.4431
15,México,106,Toluca,79,Total AGEB urbana,2873,1.51E+12,63,0.223617281,0.281704255,1,0.876103163,2393.553737,2097,459,522,463,28.863
15,México,106,Toluca,79,Total AGEB urbana,2888,1.51E+12,63,0.198073652,0.50540916,1,1.439178567,2941.955985,4234,925,1037,926,29.37094286
15,México,106,Toluca,82,Total AGEB urbana,2182,1.51E+12,57.875,0.199742016,0.569798976,1,4.056366424,1675.884102,6798,1431,1596,1435,29.33745
15,México,106,Toluca,83,Total AGEB urbana,1517,1.51E+12,60,0.251843567,0.220861709,1,2.163701969,2985.623756,6460,1307,1447,1341,28.00210909
15,México,106,Toluca,83,Total AGEB urbana,1589,1.51E+12,60,0.231860881,0.249777717,1,0.62021936,3813.167006,2365,480,533,482,28.0654
15,México,106,Toluca,83,Total AGEB urbana,1659,1.51E+12,62,0.237738578,0.221459121,1,0.692401526,3705.942148,2566,535,635,535,28.6822
15,México,106,Toluca,83,Total AGEB urbana,170A,151060083170A,62,0.231860881,0.249777717,1,0.786913358,3349.796995,2636,534,605,547,28.0654
15,México,106,Toluca,83,Total AGEB urbana,2712,1.51E+12,62,0.236839423,0.235319713,1,1.936021974,4010.285061,7764,1609,1775,1628,28.06603333
15,México,106,Toluca,83,Total AGEB urbana,2727,1.51E+12,62.375,0.231860881,0.249777717,1,1.591192536,4343.911779,6912,1484,1755,1489,28.0654
15,México,106,Toluca,84,Total AGEB urbana,1803,1.51E+12,62.4,0.220500667,0.56270183,1,1.283969774,7289.112401,9359,2205,2737,2211,29.325
15,México,106,Toluca,84,Total AGEB urbana,1818,1.51E+12,62.5,0.200627454,0.472484218,1,0.999363079,7362.689448,7358,1726,2184,1790,29.2862
15,México,106,Toluca,84,Total AGEB urbana,2905,1.51E+12,62,0.220500667,0.56270183,1,0.597242106,3027.248048,1808,441,532,443,29.325
15,México,106,Toluca,84,Total AGEB urbana,3509,1.51E+12,62,0.200627454,0.472484218,1,0.442547833,0,0,0,0,0,29.2862
15,México,106,Toluca,84,Total AGEB urbana,3759,1.51E+12,61.10280374,0.206403492,0.535950365,1,6.189380605,0,0,0,0,0,29.21453333
15,México,106,Toluca,88,Total AGEB urbana,2479,1.51E+12,63,0.237738578,0.221459121,1,1.443172217,3393.219426,4897,1141,1410,1172,28.6822
15,México,106,Toluca,88,Total AGEB urbana,3617,1.51E+12,63,0.237738578,0.221459121,1,0.141054015,1807.818091,255,57,62,57,28.6822
15,México,106,Toluca,97,Total AGEB urbana,1837,1.51E+12,42,0.234241596,0.232149381,1,0.734961991,8360.976587,6145,1285,1384,1310,27.618
15,México,106,Toluca,97,Total AGEB urbana,1841,1.51E+12,42,0.236651426,0.232149381,1,0.84276842,10209.21026,8604,1947,2071,1964,27.2081
15,México,106,Toluca,97,Total AGEB urbana,2267,1.51E+12,42,0.234241596,0.232149381,1,0.331189584,3333.438172,1104,267,303,269,27.618
15,México,106,Toluca,98,Total AGEB urbana,2515,1.51E+12,28,0.295526119,0.144217276,1,0.466375257,7639.770642,3563,706,836,757,28.057
15,México,106,Toluca,99,Total AGEB urbana,2197,1.51E+12,21.66666667,0.294333959,0.147182852,1,4.448442411,1310.346288,5829,1155,1260,1178,28.02768235
15,México,106,Toluca,112,Total AGEB urbana,2483,1.51E+12,62,0.213690839,0.564121259,1,2.499058553,2189.224415,5471,1243,1452,1248,29.37224
15,México,106,Toluca,127,Total AGEB urbana,220A,151060127220A,62,0.255589759,0.184832542,1,3.491004737,1357.488848,4739,964,1048,966,28.31571429
15,México,106,Toluca,155,Total AGEB urbana,252A,151060155252A,61.28571429,0.247399928,0.213903007,1,1.778509403,1822.874816,3242,655,720,661,28.6444
15,México,106,Toluca,194,Total AGEB urbana,2549,1.51E+12,61.25,0.231860881,0.249777717,1,1.708116234,2199.49903,3757,791,907,798,28.0654
15,México,106,Toluca,220,Total AGEB urbana,3778,1.51E+12,55,0.261732132,0.163029694,1,0.388906222,7629.088534,2967,872,2702,875,28.0692
15,México,108,Tultepec,1,Total AGEB urbana,002A,151080001002A,63,0.310377339,0.120146788,1,0.517645701,10049.34454,5202,1209,1315,1217,30.7494
15,México,108,Tultepec,1,Total AGEB urbana,34,1.51E+12,63,0.310377339,0.120146788,1,0.370102106,9781.08458,3620,810,885,824,30.7494
15,México,108,Tultepec,1,Total AGEB urbana,68,1.51E+12,63,0.298170944,0.113640051,1,0.564629176,9682.461036,5467,1326,1438,1336,30.0796
15,México,108,Tultepec,1,Total AGEB urbana,72,1.51E+12,63,0.285964549,0.107133313,1,0.965460124,9944.481145,9601,2339,2508,2352,29.4098
15,México,108,Tultepec,1,Total AGEB urbana,208,1.51E+12,62.8,0.285964549,0.107133313,1,1.129652543,8437.992782,9532,2179,2439,2203,29.4098
15,México,108,Tultepec,1,Total AGEB urbana,227,1.51E+12,63,0.310377339,0.120146788,1,0.576365362,5189.416637,2991,682,755,683,30.7494
15,México,108,Tultepec,1,Total AGEB urbana,335,1.51E+12,63,0.285532543,0.120970617,1,0.761219497,5919.449009,4506,1051,1166,1054,31.0537
15,México,108,Tultepec,1,Total AGEB urbana,034A,151080001034A,63,0.310377339,0.120146788,1,0.674624327,6390.223158,4311,1036,1139,1051,30.7494
15,México,108,Tultepec,1,Total AGEB urbana,354,1.51E+12,62,0.285964549,0.107133313,1,0.382982566,9164.90804,3510,842,926,853,29.4098
15,México,108,Tultepec,1,Total AGEB urbana,369,1.51E+12,62,0.285964549,0.107133313,1,0.518705435,5608.192633,2909,687,768,690,29.4098
15,México,108,Tultepec,1,Total AGEB urbana,392,1.51E+12,62,0.305494781,0.117544093,1,1.032164372,2464.723709,2544,617,708,617,30.48148
15,México,108,Tultepec,1,Total AGEB urbana,405,1.51E+12,63,0.285964549,0.107133313,1,0.210170577,7441.574482,1564,349,388,350,29.4098
15,México,108,Tultepec,1,Total AGEB urbana,443,1.51E+12,62,0.310377339,0.120146788,1,0.211434872,2227.636318,471,112,133,112,30.7494
15,México,108,Tultepec,1,Total AGEB urbana,547,1.51E+12,63,0.285964549,0.107133313,1,0.570116428,6767.03882,3858,928,1022,934,29.4098
15,México,108,Tultepec,14,Total AGEB urbana,53,1.51E+12,63,0.249167627,0.305973721,1,1.778096452,1590.464903,2828,695,788,697,31.29394286
15,México,108,Tultepec,14,Total AGEB urbana,142,1.51E+12,63,0.310377339,0.120146788,1,0.045396836,21411.18401,972,248,335,252,30.7494
15,México,108,Tultepec,14,Total AGEB urbana,195,1.51E+12,63,0.310377339,0.120146788,1,0.187337001,9720.450262,1821,472,634,474,30.7494
15,México,108,Tultepec,14,Total AGEB urbana,373,1.51E+12,63,0.310377339,0.120146788,1,2.346044092,4102.224691,9624,2354,3034,2388,30.7494
15,México,108,Tultepec,14,Total AGEB urbana,458,1.51E+12,63,0.310377339,0.120146788,1,0.280876461,18509.91707,5199,1458,2190,1462,30.7494
15,México,108,Tultepec,14,Total AGEB urbana,462,1.51E+12,63,0.310377339,0.120146788,1,0.386765148,20852.44763,8065,2160,2835,2194,30.7494
15,México,108,Tultepec,14,Total AGEB urbana,528,1.51E+12,63,0.310377339,0.120146788,1,0.069622768,19189.1249,1336,355,455,359,30.7494
15,México,108,Tultepec,14,Total AGEB urbana,570,1.51E+12,63,0.260687747,0.121794445,1,0.389411044,8566.783226,3336,969,2425,973,31.358
15,México,108,Tultepec,63,Total AGEB urbana,059A,151080063059A,63,0.260687747,0.121794445,1,0.43953218,16326.44965,7176,2079,3445,2102,31.358
15,México,109,Tultitlán,1,Total AGEB urbana,007A,151090001007A,63,0.196617325,0.495767425,1,0.531571119,7370.603597,3918,865,968,917,32.0964
15,México,109,Tultitlán,1,Total AGEB urbana,84,1.51E+12,63,0.196617325,0.495767425,1,0.67626222,7159.94456,4842,1107,1237,1149,32.0964
15,México,109,Tultitlán,1,Total AGEB urbana,101,1.51E+12,63,0.165357348,0.62162744,1,0.503110475,6270.988495,3155,730,841,783,31.3696
15,México,109,Tultitlán,1,Total AGEB urbana,116,1.51E+12,63,0.196617325,0.495767425,1,0.612313264,5270.178176,3227,743,838,781,32.0964
15,México,109,Tultitlán,1,Total AGEB urbana,120,1.51E+12,63,0.196617325,0.495767425,1,0.784353739,3995.646154,3134,764,843,776,32.0964
15,México,109,Tultitlán,1,Total AGEB urbana,347,1.51E+12,63,0.253568812,0.163346998,1,1.828044741,524.604228,959,224,242,228,31.44004444
15,México,109,Tultitlán,1,Total AGEB urbana,351,1.51E+12,63,0.196617325,0.495767425,1,1.343790942,363.8958893,489,96,119,102,32.0964
15,México,109,Tultitlán,1,Total AGEB urbana,690,1.51E+12,63,0.173172343,0.590162436,1,0.87071345,2036.261183,1773,469,682,497,31.5513
15,México,109,Tultitlán,1,Total AGEB urbana,1805,1.51E+12,63,0.165357348,0.62162744,1,0.721955704,6511.479825,4701,1119,1322,1189,31.3696
15,México,109,Tultitlán,3,Total AGEB urbana,31,1.51E+12,63,0.165357348,0.62162744,1,0.468140234,9159.648516,4288,1056,1198,1078,31.3696
15,México,109,Tultitlán,3,Total AGEB urbana,50,1.51E+12,63,0.192838467,0.553063944,1,0.311544295,15801.92635,4923,1300,1439,1301,31.3074
15,México,109,Tultitlán,3,Total AGEB urbana,455,1.51E+12,63,0.192838467,0.553063944,1,0.199779892,11067.17986,2211,550,587,561,31.3074
15,México,109,Tultitlán,3,Total AGEB urbana,046A,151090003046A,63,0.192838467,0.553063944,1,0.214577625,19079.34252,4094,1099,1151,1100,31.3074
15,México,109,Tultitlán,3,Total AGEB urbana,559,1.51E+12,63,0.16387638,0.698483871,1,0.930199691,6932.919953,6449,1610,1833,1644,30.4181
15,México,109,Tultitlán,3,Total AGEB urbana,614,1.51E+12,63,0.165357348,0.62162744,1,1.419882899,1546.606415,2196,532,692,547,31.3696
15,México,109,Tultitlán,3,Total AGEB urbana,633,1.51E+12,63,0.126720504,0.811463008,1,0.847655284,1196.240995,1014,250,291,254,29.982
15,México,109,Tultitlán,3,Total AGEB urbana,648,1.51E+12,63,0.201032257,0.585504735,1,0.332419276,14150.80392,4704,1248,1320,1264,30.8542
15,México,109,Tultitlán,3,Total AGEB urbana,703,1.51E+12,63,0.126720504,0.811463008,1,0.286215947,13489.8144,3861,934,1108,984,29.982
15,México,109,Tultitlán,3,Total AGEB urbana,722,1.51E+12,63,0.192838467,0.553063944,1,0.202965961,15086.27349,3062,833,891,833,31.3074
15,México,109,Tultitlán,3,Total AGEB urbana,737,1.51E+12,63,0.192838467,0.553063944,1,0.229582388,18860.33173,4330,1088,1180,1088,31.3074
15,México,109,Tultitlán,3,Total AGEB urbana,756,1.51E+12,63,0.192838467,0.553063944,1,0.300577797,19698.7271,5921,1453,1548,1475,31.3074
15,México,109,Tultitlán,3,Total AGEB urbana,760,1.51E+12,63,0.192838467,0.553063944,1,0.209708464,21706.32463,4552,1132,1197,1132,31.3074
15,México,109,Tultitlán,3,Total AGEB urbana,794,1.51E+12,63,0.126720504,0.811463008,1,0.193121669,20795.18068,4016,974,1065,981,29.982
15,México,109,Tultitlán,3,Total AGEB urbana,807,1.51E+12,63,0.126720504,0.811463008,1,0.27882956,16913.55824,4716,1254,1379,1275,29.982
15,México,109,Tultitlán,3,Total AGEB urbana,811,1.51E+12,63,0.126720504,0.811463008,1,0.228734753,19647.21117,4494,1138,1258,1170,29.982
15,México,109,Tultitlán,3,Total AGEB urbana,826,1.51E+12,63,0.192838467,0.553063944,1,0.286973057,20629.1143,5920,1449,1533,1452,31.3074
15,México,109,Tultitlán,3,Total AGEB urbana,953,1.51E+12,63,0.192838467,0.553063944,1,0.303914445,12645.00606,3843,938,1063,944,31.3074
15,México,109,Tultitlán,3,Total AGEB urbana,1059,1.51E+12,63,0.196617325,0.495767425,1,0.78085021,8858.29306,6917,1808,2283,1857,32.0964
15,México,109,Tultitlán,3,Total AGEB urbana,1082,1.51E+12,63,0.192838467,0.553063944,1,0.22372765,11053.61807,2473,581,617,594,31.3074
15,México,109,Tultitlán,3,Total AGEB urbana,1275,1.51E+12,63,0.192838467,0.553063944,1,0.339144485,15303.21213,5190,1208,1339,1237,31.3074
15,México,109,Tultitlán,3,Total AGEB urbana,128A,151090003128A,63,0.192838467,0.553063944,1,0.416097492,15505.98146,6452,1503,1647,1511,31.3074
15,México,109,Tultitlán,3,Total AGEB urbana,1538,1.51E+12,63,0.126720504,0.811463008,1,0.282172031,14735.69151,4158,1035,1165,1053,29.982
15,México,109,Tultitlán,3,Total AGEB urbana,1561,1.51E+12,63,0.192838467,0.553063944,1,0.28067222,20721.68029,5816,1565,1992,1593,31.3074
15,México,109,Tultitlán,3,Total AGEB urbana,1576,1.51E+12,63,0.126720504,0.811463008,1,0.277618059,8122.670421,2255,531,684,563,29.982
15,México,109,Tultitlán,3,Total AGEB urbana,1608,1.51E+12,63,0.192838467,0.553063944,1,0.277870922,24662.53016,6853,1806,2412,1873,31.3074
15,México,109,Tultitlán,3,Total AGEB urbana,1631,1.51E+12,63,0.126720504,0.811463008,1,0.325032325,11500.39461,3738,916,1100,937,29.982
15,México,109,Tultitlán,3,Total AGEB urbana,1716,1.51E+12,63,0.148759825,0.725329987,1,0.620361051,10189.22769,6321,1535,1949,1587,30.4238
15,México,109,Tultitlán,3,Total AGEB urbana,1720,1.51E+12,63,0.196617325,0.495767425,1,0.532349331,6039.267478,3215,848,1306,904,32.0964
15,México,109,Tultitlán,3,Total AGEB urbana,1735,1.51E+12,63,0.126720504,0.811463008,1,0.198321398,3111.111584,617,140,161,148,29.982
15,México,109,Tultitlán,3,Total AGEB urbana,174A,151090003174A,63,0.126720504,0.811463008,1,0.225086078,9698.511862,2183,524,574,536,29.982
15,México,109,Tultitlán,3,Total AGEB urbana,1769,1.51E+12,63,0.157629979,0.659594553,1,2.122140972,162.100447,344,80,96,83,31.09208
15,México,109,Tultitlán,3,Total AGEB urbana,1773,1.51E+12,63,0.126720504,0.811463008,1,0.503689297,13.89745631,7,*,2,2,29.982
15,México,109,Tultitlán,25,Total AGEB urbana,27,1.51E+12,63,0.160473028,0.608737282,1,0.736098474,9369.670287,6897,1647,1875,1657,31.3168
15,México,109,Tultitlán,25,Total AGEB urbana,135,1.51E+12,62,0.160473028,0.608737282,1,0.138654605,22256.74372,3086,781,1068,804,31.3168
15,México,109,Tultitlán,25,Total AGEB urbana,014A,151090025014A,62,0.160473028,0.608737282,1,0.368855923,13631.33865,5028,1274,1575,1301,31.3168
15,México,109,Tultitlán,25,Total AGEB urbana,173,1.51E+12,62,0.160473028,0.608737282,1,0.321913873,13683.78431,4405,1072,1620,1117,31.3168
15,México,109,Tultitlán,25,Total AGEB urbana,188,1.51E+12,62,0.160473028,0.608737282,1,0.46784857,14925.76968,6983,1774,2176,1811,31.3168
15,México,109,Tultitlán,25,Total AGEB urbana,021A,151090025021A,62,0.272901261,0.242294412,1,1.233878996,8820.151759,10883,2898,4467,2921,30.89125
15,México,109,Tultitlán,25,Total AGEB urbana,224,1.51E+12,62,0.160473028,0.608737282,1,0.925179717,10650.90363,9854,2511,3346,2537,31.3168
15,México,109,Tultitlán,25,Total AGEB urbana,281,1.51E+12,63,0.160473028,0.608737282,1,0.482970997,12650.86316,6110,1610,1902,1620,31.3168
15,México,109,Tultitlán,25,Total AGEB urbana,328,1.51E+12,63,0.160473028,0.608737282,1,0.302654386,7361.532178,2228,533,641,542,31.3168
15,México,109,Tultitlán,25,Total AGEB urbana,686,1.51E+12,63,0.160473028,0.608737282,1,0.153167326,12169.69735,1864,459,527,471,31.3168
15,México,109,Tultitlán,25,Total AGEB urbana,898,1.51E+12,62,0.160473028,0.608737282,1,0.163848791,16277.20281,2667,667,873,713,31.3168
15,México,109,Tultitlán,25,Total AGEB urbana,915,1.51E+12,62,0.160473028,0.608737282,1,0.263084327,20001.19147,5262,1352,1719,1386,31.3168
15,México,109,Tultitlán,25,Total AGEB urbana,949,1.51E+12,63,0.160473028,0.608737282,1,0.241618984,15818.29349,3822,1004,1321,1030,31.3168
15,México,109,Tultitlán,25,Total AGEB urbana,1025,1.51E+12,62,0.160473028,0.608737282,1,0.257588447,20466.75645,5272,1320,1718,1366,31.3168
15,México,109,Tultitlán,25,Total AGEB urbana,1152,1.51E+12,62,0.160473028,0.608737282,1,0.047656435,26250.38968,1251,316,439,321,31.3168
15,México,109,Tultitlán,25,Total AGEB urbana,1190,1.51E+12,63,0.160473028,0.608737282,1,0.082893029,12220.56921,1013,260,328,270,31.3168
15,México,109,Tultitlán,25,Total AGEB urbana,1203,1.51E+12,62.5,0.160473028,0.608737282,1,0.223698597,13612.06572,3045,790,1069,805,31.3168
15,México,109,Tultitlán,25,Total AGEB urbana,1294,1.51E+12,62,0.160473028,0.608737282,1,0.216506061,16539.95263,3581,863,1136,889,31.3168
15,México,109,Tultitlán,25,Total AGEB urbana,1307,1.51E+12,63,0.160473028,0.608737282,1,0.18491249,11778.54456,2178,603,854,604,31.3168
15,México,109,Tultitlán,25,Total AGEB urbana,1650,1.51E+12,62,0.160473028,0.608737282,1,0.223271037,21162.61946,4725,1158,1565,1171,31.3168
15,México,109,Tultitlán,25,Total AGEB urbana,1684,1.51E+12,63,0.160473028,0.608737282,1,0.16358805,20478.2684,3350,880,1061,902,31.3168
15,México,109,Tultitlán,25,Total AGEB urbana,181A,151090025181A,62,0.310377339,0.120146788,1,0.290956804,11352.2006,3303,862,1256,872,30.7494
15,México,109,Tultitlán,68,Total AGEB urbana,582,1.51E+12,63,0.202712946,0.581083076,1,1.026753117,6802.024638,6984,1701,2165,1718,31.3732
15,México,109,Tultitlán,68,Total AGEB urbana,667,1.51E+12,63,0.196617325,0.495767425,1,1.7366519,5021.73176,8721,2067,2705,2104,32.0964
15,México,109,Tultitlán,68,Total AGEB urbana,879,1.51E+12,63,0.196617325,0.495767425,1,0.497809884,26568.37563,13226,3716,4710,3746,32.0964
15,México,109,Tultitlán,68,Total AGEB urbana,1063,1.51E+12,63,0.196617325,0.495767425,1,0.776053334,1971.513983,1530,429,659,434,32.0964
15,México,109,Tultitlán,68,Total AGEB urbana,1097,1.51E+12,63,0.202712946,0.581083076,1,0.20973571,24440.28243,5126,1304,1735,1349,31.3732
15,México,109,Tultitlán,68,Total AGEB urbana,110A,151090068110A,63,0.202712946,0.581083076,1,0.176538195,22476.7224,3968,1008,1251,1019,31.3732
15,México,109,Tultitlán,68,Total AGEB urbana,1114,1.51E+12,63,0.202712946,0.581083076,1,0.190144836,30776.53921,5852,1492,1862,1541,31.3732
15,México,109,Tultitlán,68,Total AGEB urbana,1434,1.51E+12,63,0.202712946,0.581083076,1,0.330816474,5265.759521,1742,429,624,437,31.3732
15,México,109,Tultitlán,68,Total AGEB urbana,1519,1.51E+12,63,0.202712946,0.581083076,1,0.20507694,13414.47749,2751,758,1086,769,31.3732
15,México,109,Tultitlán,68,Total AGEB urbana,1523,1.51E+12,63,0.192838467,0.553063944,1,0.191372868,20133.47053,3853,1080,1454,1086,31.3074
15,México,109,Tultitlán,68,Total AGEB urbana,1824,1.51E+12,63,0.202712946,0.581083076,1,0.254683772,11166.78921,2844,826,1238,845,31.3732
15,México,109,Tultitlán,69,Total AGEB urbana,1311,1.51E+12,63,0.194098086,0.533965104,1,0.691026667,8164.663204,5642,1319,1471,1322,31.5704
