ENTIDAD,MUN,LOC,AGEB, LUCES , NDVI , ZURBANA , AREA , DENSIDAD , TEMPERATURA ,POBTOT,TOTHOG,VIVTOT,TVIVHAB
15,33,1,436, 62.00 , 0.12 , 0.51 , 0.26 ," 21,151.98 ", 32.51 ,5484,1396,1551,1409
15,33,1,440, 62.00 , 0.12 , 0.51 , 0.25 ," 20,907.88 ", 32.51 ,5172,1183,1281,1191
15,33,1,455, 62.00 , 0.12 , 0.51 , 0.31 ," 23,353.13 ", 32.51 ,7317,1806,2029,1827
15,33,1,046A, 63.00 , 0.08 , 0.75 , 1.65 ," 1,918.44 ", 31.64 ,3156,829,960,835
15,33,1,510, 62.00 , 0.08 , 0.63 , 0.25 ," 15,190.52 ", 32.34 ,3752,1014,1101,1016
15,33,1,563, 62.00 , 0.12 , 0.51 , 0.34 ," 17,510.90 ", 32.51 ,5880,1424,1516,1432
15,33,1,578, 62.00 , 0.12 , 0.51 , 0.40 ," 19,658.96 ", 32.51 ,7862,1935,2093,1948
15,33,1,582, 62.00 , 0.08 , 0.63 , 0.61 ," 18,968.39 ", 32.34 ,11491,2878,3101,2881
15,33,1,629, 62.00 , 0.12 , 0.51 , 0.28 ," 15,978.68 ", 32.51 ,4450,1160,1291,1184
15,33,1,648, 63.00 , 0.11 , 0.76 , 0.41 ," 15,416.56 ", 32.18 ,6260,1596,1723,1610
15,33,1,667, 63.00 , 0.08 , 0.63 , 1.39 ," 1,837.37 ", 32.34 ,2547,653,754,657
15,33,1,686, 62.00 , 0.08 , 0.63 , 0.28 ," 24,877.17 ", 32.34 ,7041,1836,1977,1848
15,33,1,722, 62.00 , 0.08 , 0.63 , 0.24 ," 24,416.76 ", 32.34 ,5782,1461,1588,1479
15,33,1,737, 62.00 , 0.08 , 0.63 , 0.25 ," 32,071.58 ", 32.34 ,7875,1961,2114,1981
15,33,1,760, 62.00 , 0.08 , 0.63 , 0.44 ," 11,356.32 ", 32.34 ,5046,1262,1427,1300
15,33,1,078A, 63.00 , 0.11 , 0.76 , 1.15 ," 6,164.61 ", 32.18 ,7081,1767,1944,1779
15,33,1,807, 63.00 , 0.08 , 0.63 , 0.23 ," 22,768.83 ", 32.34 ,5151,1290,1372,1326
15,33,1,826, 62.00 , 0.08 , 0.63 , 0.38 ," 12,341.01 ", 32.34 ,4747,1166,1298,1190
15,33,1,830, 62.00 , 0.08 , 0.63 , 0.24 ," 22,605.69 ", 32.34 ,5418,1324,1442,1347
15,33,1,845, 63.00 , 0.11 , 0.76 , 0.57 ," 7,183.90 ", 32.18 ,4087,976,1102,1011
15,33,1,085A, 63.00 , 0.08 , 0.63 , 0.22 ," 28,395.40 ", 32.34 ,6163,1594,1724,1624
15,33,1,864, 63.00 , 0.08 , 0.63 , 0.23 ," 26,317.79 ", 32.34 ,5984,1453,1620,1521
15,33,1,883, 62.00 , 0.08 , 0.63 , 0.22 ," 24,976.21 ", 32.34 ,5491,1379,1482,1391
15,33,1,898, 63.00 , 0.11 , 0.76 , 0.19 ," 14,244.12 ", 32.18 ,2638,661,771,691
15,33,1,900, 63.00 , 0.08 , 0.63 , 0.32 ," 18,745.09 ", 32.34 ,5924,1490,1623,1520
15,33,1,934, 62.00 , 0.08 , 0.63 , 0.33 ," 9,730.70 ", 32.34 ,3177,786,838,796
15,33,1,949, 62.00 , 0.14 , 0.56 , 0.16 ," 22,388.92 ", 32.29 ,3623,852,924,877
15,33,1,953, 62.00 , 0.14 , 0.56 , 0.14 ," 22,121.27 ", 32.29 ,3048,778,809,790
15,33,1,968, 62.00 , 0.14 , 0.56 , 0.17 ," 25,159.86 ", 32.29 ,4225,1074,1134,1083
15,33,1,987, 63.00 , 0.11 , 0.76 , 0.73 ," 2,221.12 ", 32.18 ,1620,381,411,381
15,33,1,1006, 63.00 , 0.08 , 0.63 , 0.57 ," 17,949.20 ", 32.34 ,10242,2632,2926,2700
15,33,1,1010, 63.00 , 0.08 , 0.63 , 0.47 ," 17,605.97 ", 32.34 ,8249,2227,2334,2233
15,33,1,1025, 62.00 , 0.10 , 0.73 , 0.21 ," 17,348.93 ", 33.14 ,3642,880,988,894
15,33,1,103A, 63.00 , 0.11 , 0.76 , 0.57 ," 7,158.34 ", 32.18 ,4103,1098,1267,1106
15,33,1,1044, 63.00 , 0.11 , 0.76 , 0.39 ," 16,386.14 ", 32.18 ,6377,1609,1836,1655
15,33,1,1059, 63.00 , 0.11 , 0.76 , 0.69 , 512.48 , 32.18 ,355,105,117,105
15,33,1,1063, 63.00 , 0.08 , 0.63 , 0.42 ," 15,370.97 ", 32.34 ,6479,1689,1942,1725
15,33,1,1078, 63.00 , 0.09 , 0.68 , 0.49 ," 15,616.57 ", 32.74 ,7663,1996,2262,2009
15,33,1,110A, 62.00 , 0.10 , 0.73 , 0.25 ," 15,880.57 ", 33.14 ,4017,1016,1142,1034
15,33,1,1148, 63.00 , 0.09 , 0.64 , 0.56 ," 13,897.68 ", 32.32 ,7808,1998,2300,2069
15,33,1,1152, 63.00 , 0.10 , 0.73 , 0.53 ," 15,258.67 ", 33.14 ,8054,2121,2294,2207
15,33,1,1167, 63.00 , 0.10 , 0.73 , 0.44 ," 17,348.07 ", 33.14 ,7566,1954,1984,1971
15,33,1,1186, 62.00 , 0.10 , 0.73 , 0.27 ," 12,795.85 ", 33.14 ,3392,867,992,897
15,33,1,1190, 63.00 , 0.11 , 0.76 , 0.28 ," 21,835.26 ", 32.18 ,6221,1633,1821,1669
15,33,1,1203, 63.00 , 0.11 , 0.76 , 0.10 ," 14,397.01 ", 32.18 ,1482,389,426,410
15,33,1,1256, 63.00 , 0.09 , 0.64 , 0.18 ," 17,991.07 ", 32.32 ,3248,808,878,834
15,33,1,1275, 63.00 , 0.10 , 0.73 , 0.26 ," 14,165.65 ", 33.14 ,3680,948,1028,963
15,33,1,1294, 63.00 , 0.10 , 0.73 , 0.40 ," 14,441.02 ", 33.14 ,5833,1584,1695,1608
15,33,1,1311, 62.00 , 0.10 , 0.73 , 0.29 ," 22,283.92 ", 33.14 ,6509,1667,2017,1702
15,33,1,1345, 62.00 , 0.08 , 0.75 , 0.16 ," 13,504.61 ", 31.64 ,2178,562,639,570
15,33,1,135A, 62.00 , 0.18 , 0.59 , 0.75 ," 6,389.13 ", 31.89 ,4820,1197,1343,1221
15,33,1,1383, 63.00 , 0.38 , 0.20 , 0.45 ," 12,186.17 ", 26.71 ,5477,1335,1714,1363
15,33,1,1398, 63.00 , 0.38 , 0.20 , 0.44 ," 10,597.25 ", 26.71 ,4655,1213,1307,1216
15,33,1,1415, 63.00 , 0.15 , 0.81 , 0.22 ," 8,108.15 ", 30.13 ,1776,484,523,486
15,33,1,142A, 63.00 , 0.15 , 0.81 , 0.37 ," 4,183.91 ", 30.13 ,1554,395,468,400
15,33,1,1434, 62.00 , 0.12 , 0.75 , 0.41 ," 14,970.72 ", 32.11 ,6209,1453,1618,1469
15,33,1,1449, 62.00 , 0.16 , 0.62 , 0.27 ," 14,276.99 ", 32.41 ,3815,914,1074,932
15,33,1,1472, 63.00 , 0.15 , 0.81 , 0.60 ," 6,471.77 ", 30.13 ,3860,996,1221,1001
15,33,1,1487, 62.00 , 0.12 , 0.75 , 0.36 ," 15,060.59 ", 32.11 ,5426,1289,1481,1312
15,33,1,1491, 62.00 , 0.12 , 0.75 , 0.44 ," 14,974.18 ", 32.11 ,6649,1551,1802,1582
15,33,1,1504, 62.00 , 0.16 , 0.62 , 0.37 ," 18,078.62 ", 32.41 ,6600,1571,1753,1580
15,33,1,1523, 63.00 , 0.15 , 0.81 , 0.30 ," 14,868.76 ", 30.13 ,4397,1186,1421,1228
15,33,1,1542, 60.00 , 0.12 , 0.75 , 0.40 ," 14,843.64 ", 32.11 ,5910,1503,1735,1532
15,33,1,1576, 62.00 , 0.16 , 0.62 , 0.36 ," 16,714.11 ", 32.41 ,6088,1421,1610,1481
15,33,1,1595, 60.00 , 0.12 , 0.75 , 0.42 ," 17,063.13 ", 32.11 ,7229,1661,1895,1739
15,33,1,1631, 63.00 , 0.08 , 0.75 , 0.43 ," 20,533.65 ", 31.64 ,8786,2150,2404,2205
15,33,1,1699, 63.00 , 0.11 , 0.76 , 0.26 ," 24,997.80 ", 32.18 ,6580,1682,1765,1687
15,33,1,1716, 62.00 , 0.12 , 0.51 , 0.61 ," 9,234.84 ", 32.51 ,5642,1459,1755,1477
15,33,1,1735, 62.00 , 0.12 , 0.51 , 0.34 ," 22,027.80 ", 32.51 ,7549,1799,1972,1828
15,33,1,174A, 62.00 , 0.12 , 0.51 , 0.19 ," 16,420.47 ", 32.51 ,3062,780,873,792
15,33,1,1754, 62.00 , 0.12 , 0.51 , 0.40 ," 19,294.17 ", 32.51 ,7710,1914,2106,1938
15,33,1,1769, 62.00 , 0.12 , 0.51 , 0.28 ," 23,893.60 ", 32.51 ,6633,1687,1838,1712
15,33,1,1773, 62.00 , 0.08 , 0.63 , 0.22 ," 27,566.60 ", 32.34 ,6038,1715,2200,1797
15,33,1,1792, 62.00 , 0.12 , 0.51 , 0.41 ," 24,379.70 ", 32.51 ,9898,2352,2666,2415
15,33,1,1805, 62.00 , 0.12 , 0.51 , 0.39 ," 20,858.00 ", 32.51 ,8161,1973,2091,1999
